,word,count_1,count_2,count_3,count_4,sum
63783,zzz_pat_robertson,0.0,0.0,0.0,2.0,2.0
63784,zzz_pat_ryan,0.0,0.0,0.0,2.0,2.0
63785,zzz_pat_summerall,0.0,0.0,0.0,1.0,1.0
63786,zzz_pat_summitt,0.0,0.0,0.0,4.0,4.0
63787,zzz_pat_valenzuela,0.0,0.0,0.0,2.0,2.0
63788,zzz_pat_verbeek,0.0,0.0,0.0,5.0,5.0
63789,zzz_pat_william,0.0,0.0,0.0,2.0,2.0
63790,zzz_pataki,0.0,0.0,0.0,114.0,114.0
63791,zzz_patchy,0.0,0.0,0.0,1.0,1.0
63792,zzz_patent,0.0,0.0,0.0,25.0,25.0
63793,zzz_paterson,0.0,0.0,0.0,9.0,9.0
63794,zzz_path,0.0,0.0,0.0,1.0,1.0
63795,zzz_pathfinder,0.0,0.0,0.0,28.0,28.0
63796,zzz_patricia,0.0,0.0,0.0,10.0,10.0
63797,zzz_patricia_cornwell,0.0,0.0,0.0,10.0,10.0
63798,zzz_patricia_guthrie,0.0,0.0,0.0,3.0,3.0
63799,zzz_patricia_heaton,0.0,0.0,0.0,4.0,4.0
63800,zzz_patricia_highsmith,0.0,0.0,0.0,24.0,24.0
63801,zzz_patricia_rozema,0.0,0.0,0.0,6.0,6.0
63802,zzz_patricia_well,0.0,0.0,0.0,1.0,1.0
63803,zzz_patricia_william,0.0,0.0,0.0,3.0,3.0
63804,zzz_patrick,0.0,0.0,0.0,3.0,3.0
63805,zzz_patrick_buchanan,0.0,0.0,0.0,23.0,23.0
63806,zzz_patrick_ewing,0.0,0.0,0.0,15.0,15.0
63807,zzz_patrick_fitzgerald,0.0,0.0,0.0,4.0,4.0
63808,zzz_patrick_griffin,0.0,0.0,0.0,1.0,1.0
63809,zzz_patrick_henry,0.0,0.0,0.0,1.0,1.0
63810,zzz_patrick_lalime,0.0,0.0,0.0,3.0,3.0
63811,zzz_patrick_leahy,0.0,0.0,0.0,4.0,4.0
63812,zzz_patrick_mccarthy,0.0,0.0,0.0,1.0,1.0
63813,zzz_patrick_o_brian,0.0,0.0,0.0,18.0,18.0
63814,zzz_patrick_rafter,0.0,0.0,0.0,3.0,3.0
63815,zzz_patrick_roy,0.0,0.0,0.0,4.0,4.0
63816,zzz_patrick_stewart,0.0,0.0,0.0,3.0,3.0
63817,zzz_patrick_valenzuela,0.0,0.0,0.0,1.0,1.0
63818,zzz_patrik_elias,0.0,0.0,0.0,17.0,17.0
63819,zzz_patrik_stefan,0.0,0.0,0.0,1.0,1.0
63820,zzz_patriot,0.0,0.0,0.0,1.0,1.0
63821,zzz_patsy_cline,0.0,0.0,0.0,1.0,1.0
63822,zzz_patsy_ramsey,0.0,0.0,0.0,1.0,1.0
63823,zzz_pattern,0.0,0.0,0.0,2.0,2.0
63824,zzz_patterson,0.0,0.0,0.0,3.0,3.0
63825,zzz_patti_bond,0.0,0.0,0.0,2.0,2.0
63826,zzz_patti_labelle,0.0,0.0,0.0,2.0,2.0
63827,zzz_patti_lupone,0.0,0.0,0.0,1.0,1.0
63828,zzz_patton,0.0,0.0,0.0,1.0,1.0
63829,zzz_patty,0.0,0.0,0.0,1.0,1.0
63830,zzz_patty_duke,0.0,0.0,0.0,1.0,1.0
63831,zzz_patty_murray,0.0,0.0,0.0,1.0,1.0
63832,zzz_pauillac,0.0,0.0,0.0,1.0,1.0
63833,zzz_paul_abbott,0.0,0.0,0.0,1.0,1.0
63834,zzz_paul_allen,0.0,0.0,0.0,25.0,25.0
63835,zzz_paul_appelbaum,0.0,0.0,0.0,1.0,1.0
63836,zzz_paul_azinger,0.0,0.0,0.0,1.0,1.0
63837,zzz_paul_begala,0.0,0.0,0.0,8.0,8.0
63838,zzz_paul_boudreau,0.0,0.0,0.0,1.0,1.0
63839,zzz_paul_brown,0.0,0.0,0.0,7.0,7.0
63840,zzz_paul_cayard,0.0,0.0,0.0,76.0,76.0
63841,zzz_paul_cook,0.0,0.0,0.0,34.0,34.0
63842,zzz_paul_dergarabedian,0.0,0.0,0.0,1.0,1.0
63843,zzz_paul_foutch,0.0,0.0,0.0,94.0,94.0
63844,zzz_paul_gaston,0.0,0.0,0.0,4.0,4.0
63845,zzz_paul_giamatti,0.0,0.0,0.0,2.0,2.0
63846,zzz_paul_graham,0.0,0.0,0.0,2.0,2.0
63847,zzz_paul_henderson,0.0,0.0,0.0,2.0,2.0
63848,zzz_paul_kagame,0.0,0.0,0.0,3.0,3.0
63849,zzz_paul_kariya,0.0,0.0,0.0,7.0,7.0
63850,zzz_paul_kasriel,0.0,0.0,0.0,3.0,3.0
63851,zzz_paul_kirk,0.0,0.0,0.0,6.0,6.0
63852,zzz_paul_krugman,0.0,0.0,0.0,2.0,2.0
63853,zzz_paul_maguire,0.0,0.0,0.0,2.0,2.0
63854,zzz_paul_mazursky,0.0,0.0,0.0,4.0,4.0
63855,zzz_paul_nelson,0.0,0.0,0.0,2.0,2.0
63856,zzz_paul_newman,0.0,0.0,0.0,5.0,5.0
63857,zzz_paul_nisbet,0.0,0.0,0.0,15.0,15.0
63858,zzz_paul_noglow,0.0,0.0,0.0,10.0,10.0
63859,zzz_paul_o_neill,0.0,0.0,0.0,2.0,2.0
63860,zzz_paul_otellini,0.0,0.0,0.0,1.0,1.0
63861,zzz_paul_pasqualoni,0.0,0.0,0.0,2.0,2.0
63862,zzz_paul_pierce,0.0,0.0,0.0,17.0,17.0
63863,zzz_paul_risley,0.0,0.0,0.0,2.0,2.0
63864,zzz_paul_robeson,0.0,0.0,0.0,1.0,1.0
63865,zzz_paul_rudd,0.0,0.0,0.0,1.0,1.0
63866,zzz_paul_rudnick,0.0,0.0,0.0,3.0,3.0
63867,zzz_paul_saffo,0.0,0.0,0.0,2.0,2.0
63868,zzz_paul_samuelson,0.0,0.0,0.0,3.0,3.0
63869,zzz_paul_schell,0.0,0.0,0.0,2.0,2.0
63870,zzz_paul_schrader,0.0,0.0,0.0,1.0,1.0
63871,zzz_paul_scofield,0.0,0.0,0.0,2.0,2.0
63872,zzz_paul_silas,0.0,0.0,0.0,4.0,4.0
63873,zzz_paul_simon,0.0,0.0,0.0,2.0,2.0
63874,zzz_paul_sorrento,0.0,0.0,0.0,1.0,1.0
63875,zzz_paul_tagliabue,0.0,0.0,0.0,46.0,46.0
63876,zzz_paul_taylor,0.0,0.0,0.0,1.0,1.0
63877,zzz_paul_thomas_anderson,0.0,0.0,0.0,27.0,27.0
63878,zzz_paul_tsongas,0.0,0.0,0.0,9.0,9.0
63879,zzz_paul_verhoeven,0.0,0.0,0.0,1.0,1.0
63880,zzz_paul_volcker,0.0,0.0,0.0,13.0,13.0
63881,zzz_paul_warnke,0.0,0.0,0.0,1.0,1.0
63882,zzz_paul_westphal,0.0,0.0,0.0,26.0,26.0
63883,zzz_paul_weyrich,0.0,0.0,0.0,1.0,1.0
63884,zzz_paul_zukauskas,0.0,0.0,0.0,1.0,1.0
63885,zzz_paula,0.0,0.0,0.0,3.0,3.0
63886,zzz_paula_jones,0.0,0.0,0.0,4.0,4.0
63887,zzz_pauley,0.0,0.0,0.0,1.0,1.0
63888,zzz_pauley_pavilion,0.0,0.0,0.0,6.0,6.0
63889,zzz_paulie,0.0,0.0,0.0,4.0,4.0
63890,zzz_paulie_ayala,0.0,0.0,0.0,3.0,3.0
63891,zzz_paulie_walnut,0.0,0.0,0.0,2.0,2.0
63892,zzz_pauline_kael,0.0,0.0,0.0,2.0,2.0
63893,zzz_paulson,0.0,0.0,0.0,1.0,1.0
63894,zzz_pavarotti,0.0,0.0,0.0,2.0,2.0
63895,zzz_pavel_borodin,0.0,0.0,0.0,6.0,6.0
63896,zzz_pavel_bure,0.0,0.0,0.0,2.0,2.0
63897,zzz_pavel_felgenhauer,0.0,0.0,0.0,19.0,19.0
63898,zzz_pavel_palazchenko,0.0,0.0,0.0,4.0,4.0
63899,zzz_pavement,0.0,0.0,0.0,1.0,1.0
63900,zzz_pavol_demitra,0.0,0.0,0.0,3.0,3.0
63901,zzz_paw,0.0,0.0,0.0,1.0,1.0
63902,zzz_pax_tv,0.0,0.0,0.0,1.0,1.0
63903,zzz_paxil,0.0,0.0,0.0,2.0,2.0
63904,zzz_paxson,0.0,0.0,0.0,22.0,22.0
63905,zzz_paxson_communication,0.0,0.0,0.0,31.0,31.0
63906,zzz_pay,0.0,0.0,0.0,20.0,20.0
63907,zzz_payne,0.0,0.0,0.0,1.0,1.0
63908,zzz_payne_stewart,0.0,0.0,0.0,10.0,10.0
63909,zzz_payton,0.0,0.0,0.0,13.0,13.0
63910,zzz_pb,0.0,0.0,0.0,66.0,66.0
63911,zzz_pbhg_technology,0.0,0.0,0.0,31.0,31.0
63912,zzz_pc,0.0,0.0,0.0,4.0,4.0
63913,zzz_pc_maker,0.0,0.0,0.0,2.0,2.0
63914,zzz_pcb,0.0,0.0,0.0,1.0,1.0
63915,zzz_pci,0.0,0.0,0.0,2.0,2.0
63916,zzz_pe_corp,0.0,0.0,0.0,3.0,3.0
63917,zzz_peabody,0.0,0.0,0.0,1.0,1.0
63918,zzz_peace_corp,0.0,0.0,0.0,1.0,1.0
63919,zzz_peacekeeper,0.0,0.0,0.0,5.0,5.0
63920,zzz_peachtree,0.0,0.0,0.0,4.0,4.0
63921,zzz_peachtree_road,0.0,0.0,0.0,1.0,1.0
63922,zzz_peachtree_road_n_e,0.0,0.0,0.0,2.0,2.0
63923,zzz_peachtree_street,0.0,0.0,0.0,2.0,2.0
63924,zzz_peak,0.0,0.0,0.0,1.0,1.0
63925,zzz_peanut,0.0,0.0,0.0,19.0,19.0
63926,zzz_peanut_sauce,0.0,0.0,0.0,8.0,8.0
63927,zzz_pearl,0.0,0.0,0.0,1.0,1.0
63928,zzz_pearl_cleage,0.0,0.0,0.0,1.0,1.0
63929,zzz_pearl_harbor,0.0,0.0,0.0,4.0,4.0
63930,zzz_pearson,0.0,0.0,0.0,8.0,8.0
63931,zzz_pebble_beach,0.0,0.0,0.0,6.0,6.0
63932,zzz_pebble_beach_national_pro_am,0.0,0.0,0.0,1.0,1.0
63933,zzz_pec,0.0,0.0,0.0,10.0,10.0
63934,zzz_peck,0.0,0.0,0.0,5.0,5.0
63935,zzz_pedro,0.0,0.0,0.0,3.0,3.0
63936,zzz_pedro_almodovar,0.0,0.0,0.0,22.0,22.0
63937,zzz_pedro_borbon,0.0,0.0,0.0,1.0,1.0
63938,zzz_pedro_cirino,0.0,0.0,0.0,2.0,2.0
63939,zzz_pedro_martinez,0.0,0.0,0.0,8.0,8.0
63940,zzz_pee_wee_reese,0.0,0.0,0.0,1.0,1.0
63941,zzz_peel,0.0,0.0,0.0,11.0,11.0
63942,zzz_peeping_tom,0.0,0.0,0.0,6.0,6.0
63943,zzz_peet,0.0,0.0,0.0,3.0,3.0
63944,zzz_pegasus,0.0,0.0,0.0,7.0,7.0
63945,zzz_peggy,0.0,0.0,0.0,2.0,2.0
63946,zzz_peggy_charren,0.0,0.0,0.0,2.0,2.0
63947,zzz_peking,0.0,0.0,0.0,6.0,6.0
63948,zzz_peleliu,0.0,0.0,0.0,1.0,1.0
63949,zzz_pelican,0.0,0.0,0.0,4.0,4.0
63950,zzz_pella,0.0,0.0,0.0,1.0,1.0
63951,zzz_pelosi,0.0,0.0,0.0,9.0,9.0
63952,zzz_peltier,0.0,0.0,0.0,3.0,3.0
63953,zzz_pembroke,0.0,0.0,0.0,1.0,1.0
63954,zzz_pena,0.0,0.0,0.0,1.0,1.0
63955,zzz_pending,0.0,0.0,0.0,2.0,2.0
63956,zzz_penelas,0.0,0.0,0.0,8.0,8.0
63957,zzz_penelope,0.0,0.0,0.0,1.0,1.0
63958,zzz_penelope_cruz,0.0,0.0,0.0,4.0,4.0
63959,zzz_penguin,0.0,0.0,0.0,19.0,19.0
63960,zzz_penguin_book,0.0,0.0,0.0,8.0,8.0
63961,zzz_penguin_putnam,0.0,0.0,0.0,3.0,3.0
63962,zzz_peninsula,0.0,0.0,0.0,7.0,7.0
63963,zzz_penn,0.0,0.0,0.0,9.0,9.0
63964,zzz_penn_state,0.0,0.0,0.0,14.0,14.0
63965,zzz_penne,0.0,0.0,0.0,1.0,1.0
63966,zzz_pennebaker,0.0,0.0,0.0,3.0,3.0
63967,zzz_penney,0.0,0.0,0.0,22.0,22.0
63968,zzz_pennsylvania,0.0,0.0,0.0,77.0,77.0
63969,zzz_pennsylvania_academy,0.0,0.0,0.0,1.0,1.0
63970,zzz_pennsylvania_ave,0.0,0.0,0.0,1.0,1.0
63971,zzz_pennsylvania_avenue,0.0,0.0,0.0,3.0,3.0
63972,zzz_pennsylvania_gov_tom_ridge,0.0,0.0,0.0,1.0,1.0
63973,zzz_pennsylvania_state_university,0.0,0.0,0.0,8.0,8.0
63974,zzz_pensacola,0.0,0.0,0.0,7.0,7.0
63975,zzz_pension,0.0,0.0,0.0,7.0,7.0
63976,zzz_pentagon,0.0,0.0,0.0,146.0,146.0
63977,zzz_pentecostal,0.0,0.0,0.0,2.0,2.0
63978,zzz_pentium,0.0,0.0,0.0,3.0,3.0
63979,zzz_pentium_ii,0.0,0.0,0.0,2.0,2.0
63980,zzz_people,0.0,0.0,0.0,47.0,47.0
63981,zzz_peoria,0.0,0.0,0.0,3.0,3.0
63982,zzz_pepe,0.0,0.0,0.0,1.0,1.0
63983,zzz_pepperdine,0.0,0.0,0.0,16.0,16.0
63984,zzz_peppermint_patty,0.0,0.0,0.0,1.0,1.0
63985,zzz_pepsi,0.0,0.0,0.0,11.0,11.0
63986,zzz_pepsi_center,0.0,0.0,0.0,1.0,1.0
63987,zzz_pepsi_cola,0.0,0.0,0.0,10.0,10.0
63988,zzz_pepsi_cola_co,0.0,0.0,0.0,2.0,2.0
63989,zzz_pepsico,0.0,0.0,0.0,12.0,12.0
63990,zzz_pepto_bismol,0.0,0.0,0.0,1.0,1.0
63991,zzz_per_serving,0.0,0.0,0.0,21.0,21.0
63992,zzz_percussion,0.0,0.0,0.0,2.0,2.0
63993,zzz_percy,0.0,0.0,0.0,2.0,2.0
63994,zzz_percy_ellsworth,0.0,0.0,0.0,5.0,5.0
63995,zzz_percy_miller,0.0,0.0,0.0,1.0,1.0
63996,zzz_perez,0.0,0.0,0.0,2.0,2.0
63997,zzz_perfect,0.0,0.0,0.0,12.0,12.0
63998,zzz_perfect_storm,0.0,0.0,0.0,12.0,12.0
63999,zzz_perfect_town,0.0,0.0,0.0,1.0,1.0
64000,zzz_pericles,0.0,0.0,0.0,1.0,1.0
64001,zzz_perimeter,0.0,0.0,0.0,1.0,1.0
64002,zzz_perimeter_mall,0.0,0.0,0.0,2.0,2.0
64003,zzz_perm,0.0,0.0,0.0,3.0,3.0
64004,zzz_pernod,0.0,0.0,0.0,4.0,4.0
64005,zzz_perot,0.0,0.0,0.0,68.0,68.0
64006,zzz_perry,0.0,0.0,0.0,13.0,13.0
64007,zzz_perry_ellis,0.0,0.0,0.0,1.0,1.0
64008,zzz_persephone,0.0,0.0,0.0,1.0,1.0
64009,zzz_pershing,0.0,0.0,0.0,4.0,4.0
64010,zzz_persian,0.0,0.0,0.0,4.0,4.0
64011,zzz_persian_gulf,0.0,0.0,0.0,15.0,15.0
64012,zzz_persian_gulf_war,0.0,0.0,0.0,4.0,4.0
64013,zzz_personal,0.0,0.0,0.0,14.0,14.0
64014,zzz_personal_injuries,0.0,0.0,0.0,11.0,11.0
64015,zzz_personnel,0.0,0.0,0.0,1.0,1.0
64016,zzz_perspectives,0.0,0.0,0.0,3.0,3.0
64017,zzz_perth,0.0,0.0,0.0,2.0,2.0
64018,zzz_peru,0.0,0.0,0.0,7.0,7.0
64019,zzz_perugia,0.0,0.0,0.0,6.0,6.0
64020,zzz_pest,0.0,0.0,0.0,1.0,1.0
64021,zzz_pet_shop,0.0,0.0,0.0,2.0,2.0
64022,zzz_pete_babcock,0.0,0.0,0.0,2.0,2.0
64023,zzz_pete_carroll,0.0,0.0,0.0,130.0,130.0
64024,zzz_pete_dalis,0.0,0.0,0.0,12.0,12.0
64025,zzz_pete_hamill,0.0,0.0,0.0,18.0,18.0
64026,zzz_pete_maravich,0.0,0.0,0.0,1.0,1.0
64027,zzz_pete_mitchell,0.0,0.0,0.0,1.0,1.0
64028,zzz_pete_postlethwaite,0.0,0.0,0.0,2.0,2.0
64029,zzz_pete_rose,0.0,0.0,0.0,22.0,22.0
64030,zzz_pete_rozelle,0.0,0.0,0.0,2.0,2.0
64031,zzz_pete_sampras,0.0,0.0,0.0,7.0,7.0
64032,zzz_pete_wilson,0.0,0.0,0.0,2.0,2.0
64033,zzz_peter_allen,0.0,0.0,0.0,4.0,4.0
64034,zzz_peter_altman,0.0,0.0,0.0,4.0,4.0
64035,zzz_peter_angelos,0.0,0.0,0.0,1.0,1.0
64036,zzz_peter_arnell,0.0,0.0,0.0,8.0,8.0
64037,zzz_peter_bart,0.0,0.0,0.0,4.0,4.0
64038,zzz_peter_bell,0.0,0.0,0.0,24.0,24.0
64039,zzz_peter_bijur,0.0,0.0,0.0,4.0,4.0
64040,zzz_peter_black,0.0,0.0,0.0,9.0,9.0
64041,zzz_peter_blake,0.0,0.0,0.0,1.0,1.0
64042,zzz_peter_blute,0.0,0.0,0.0,5.0,5.0
64043,zzz_peter_bogdanovich,0.0,0.0,0.0,1.0,1.0
64044,zzz_peter_boyle,0.0,0.0,0.0,2.0,2.0
64045,zzz_peter_brook,0.0,0.0,0.0,1.0,1.0
64046,zzz_peter_brown,0.0,0.0,0.0,1.0,1.0
64047,zzz_peter_canelo,0.0,0.0,0.0,1.0,1.0
64048,zzz_peter_davis,0.0,0.0,0.0,1.0,1.0
64049,zzz_peter_eisenman,0.0,0.0,0.0,1.0,1.0
64050,zzz_peter_facinelli,0.0,0.0,0.0,1.0,1.0
64051,zzz_peter_fitzgerald,0.0,0.0,0.0,1.0,1.0
64052,zzz_peter_forsberg,0.0,0.0,0.0,2.0,2.0
64053,zzz_peter_gallagher,0.0,0.0,0.0,1.0,1.0
64054,zzz_peter_gammon,0.0,0.0,0.0,10.0,10.0
64055,zzz_peter_gilmour,0.0,0.0,0.0,17.0,17.0
64056,zzz_peter_greenaway,0.0,0.0,0.0,1.0,1.0
64057,zzz_peter_jacob,0.0,0.0,0.0,3.0,3.0
64058,zzz_peter_jenning,0.0,0.0,0.0,35.0,35.0
64059,zzz_peter_jones,0.0,0.0,0.0,2.0,2.0
64060,zzz_peter_knight,0.0,0.0,0.0,2.0,2.0
64061,zzz_peter_lynch,0.0,0.0,0.0,4.0,4.0
64062,zzz_peter_marshall,0.0,0.0,0.0,2.0,2.0
64063,zzz_peter_marzio,0.0,0.0,0.0,2.0,2.0
64064,zzz_peter_mayle,0.0,0.0,0.0,1.0,1.0
64065,zzz_peter_neufeld,0.0,0.0,0.0,2.0,2.0
64066,zzz_peter_neumann,0.0,0.0,0.0,4.0,4.0
64067,zzz_peter_o_toole,0.0,0.0,0.0,1.0,1.0
64068,zzz_peter_olson,0.0,0.0,0.0,3.0,3.0
64069,zzz_peter_pan,0.0,0.0,0.0,4.0,4.0
64070,zzz_peter_piot,0.0,0.0,0.0,2.0,2.0
64071,zzz_peter_schneider,0.0,0.0,0.0,5.0,5.0
64072,zzz_peter_sellar,0.0,0.0,0.0,2.0,2.0
64073,zzz_peter_serkin,0.0,0.0,0.0,2.0,2.0
64074,zzz_peter_shaffer,0.0,0.0,0.0,7.0,7.0
64075,zzz_peter_sinton,0.0,0.0,0.0,1.0,1.0
64076,zzz_peter_ustinov,0.0,0.0,0.0,2.0,2.0
64077,zzz_peter_vallone,0.0,0.0,0.0,1.0,1.0
64078,zzz_peter_warrick,0.0,0.0,0.0,187.0,187.0
64079,zzz_peter_worrell,0.0,0.0,0.0,3.0,3.0
64080,zzz_peterborough,0.0,0.0,0.0,1.0,1.0
64081,zzz_petersen,0.0,0.0,0.0,5.0,5.0
64082,zzz_peterson,0.0,0.0,0.0,4.0,4.0
64083,zzz_petr_buzek,0.0,0.0,0.0,1.0,1.0
64084,zzz_petr_nedved,0.0,0.0,0.0,38.0,38.0
64085,zzz_petr_sykora,0.0,0.0,0.0,4.0,4.0
64086,zzz_petra,0.0,0.0,0.0,1.0,1.0
64087,zzz_petroleum,0.0,0.0,0.0,2.0,2.0
64088,zzz_petroleum_exporting_countries,0.0,0.0,0.0,2.0,2.0
64089,zzz_petroleum_finance_co,0.0,0.0,0.0,1.0,1.0
64090,zzz_petroleum_industry_research_foundation,0.0,0.0,0.0,2.0,2.0
64091,zzz_pets_com,0.0,0.0,0.0,1.0,1.0
64092,zzz_petula_clark,0.0,0.0,0.0,22.0,22.0
64093,zzz_pew,0.0,0.0,0.0,3.0,3.0
64094,zzz_pew_research_center,0.0,0.0,0.0,4.0,4.0
64095,zzz_peyton,0.0,0.0,0.0,22.0,22.0
64096,zzz_peyton_place,0.0,0.0,0.0,1.0,1.0
64097,zzz_pfc,0.0,0.0,0.0,2.0,2.0
64098,zzz_pfizer,0.0,0.0,0.0,41.0,41.0
64099,zzz_pfizer_inc,0.0,0.0,0.0,3.0,3.0
64100,zzz_pg,0.0,0.0,0.0,6.0,6.0
64101,zzz_pga,0.0,0.0,0.0,49.0,49.0
64102,zzz_pga_championship,0.0,0.0,0.0,1.0,1.0
64103,zzz_pga_senior,0.0,0.0,0.0,1.0,1.0
64104,zzz_pgp,0.0,0.0,0.0,12.0,12.0
64105,zzz_ph_d,0.0,0.0,0.0,9.0,9.0
64106,zzz_phantom,0.0,0.0,0.0,3.0,3.0
64107,zzz_pharmaceutical,0.0,0.0,0.0,1.0,1.0
64108,zzz_pharmaceutical_research,0.0,0.0,0.0,1.0,1.0
64109,zzz_pharmacia,0.0,0.0,0.0,7.0,7.0
64110,zzz_pharmacy,0.0,0.0,0.0,7.0,7.0
64111,zzz_phat_farm,0.0,0.0,0.0,1.0,1.0
64112,zzz_phd,0.0,0.0,0.0,9.0,9.0
64113,zzz_phelp,0.0,0.0,0.0,6.0,6.0
64114,zzz_phelps_credit,0.0,0.0,0.0,1.0,1.0
64115,zzz_phi_beta_kappa,0.0,0.0,0.0,1.0,1.0
64116,zzz_phil,0.0,0.0,0.0,15.0,15.0
64117,zzz_phil_bronstein,0.0,0.0,0.0,1.0,1.0
64118,zzz_phil_fulmer,0.0,0.0,0.0,1.0,1.0
64119,zzz_phil_gramm,0.0,0.0,0.0,18.0,18.0
64120,zzz_phil_housley,0.0,0.0,0.0,1.0,1.0
64121,zzz_phil_jackson,0.0,0.0,0.0,139.0,139.0
64122,zzz_phil_kloer,0.0,0.0,0.0,2.0,2.0
64123,zzz_phil_leigh,0.0,0.0,0.0,1.0,1.0
64124,zzz_phil_mickelson,0.0,0.0,0.0,2.0,2.0
64125,zzz_phil_rizzuto,0.0,0.0,0.0,1.0,1.0
64126,zzz_phil_rosenthal,0.0,0.0,0.0,4.0,4.0
64127,zzz_phil_simm,0.0,0.0,0.0,22.0,22.0
64128,zzz_philadelphia,0.0,0.0,0.0,117.0,117.0
64129,zzz_philadelphia_daily_new,0.0,0.0,0.0,2.0,2.0
64130,zzz_philadelphia_flyer,0.0,0.0,0.0,23.0,23.0
64131,zzz_philadelphia_inquirer,0.0,0.0,0.0,1.0,1.0
64132,zzz_philadelphia_orchestra,0.0,0.0,0.0,3.0,3.0
64133,zzz_philadelphia_phillies,0.0,0.0,0.0,2.0,2.0
64134,zzz_philbin,0.0,0.0,0.0,4.0,4.0
64135,zzz_philharmonia_orchestra,0.0,0.0,0.0,1.0,1.0
64136,zzz_philip,0.0,0.0,0.0,21.0,21.0
64137,zzz_philip_anschutz,0.0,0.0,0.0,1.0,1.0
64138,zzz_philip_baker_hall,0.0,0.0,0.0,5.0,5.0
64139,zzz_philip_diehl,0.0,0.0,0.0,3.0,3.0
64140,zzz_philip_johnson,0.0,0.0,0.0,2.0,2.0
64141,zzz_philip_morris,0.0,0.0,0.0,27.0,27.0
64142,zzz_philip_morris_cos,0.0,0.0,0.0,6.0,6.0
64143,zzz_philip_pullman,0.0,0.0,0.0,1.0,1.0
64144,zzz_philip_purcell,0.0,0.0,0.0,6.0,6.0
64145,zzz_philip_roth,0.0,0.0,0.0,1.0,1.0
64146,zzz_philip_seymour_hoffman,0.0,0.0,0.0,11.0,11.0
64147,zzz_philip_zelikow,0.0,0.0,0.0,1.0,1.0
64148,zzz_philippe,0.0,0.0,0.0,3.0,3.0
64149,zzz_philippe_de_montebello,0.0,0.0,0.0,2.0,2.0
64150,zzz_philippe_starck,0.0,0.0,0.0,1.0,1.0
64151,zzz_philippines,0.0,0.0,0.0,7.0,7.0
64152,zzz_philips_electronic,0.0,0.0,0.0,3.0,3.0
64153,zzz_philistines,0.0,0.0,0.0,1.0,1.0
64154,zzz_phillies,0.0,0.0,0.0,4.0,4.0
64155,zzz_phillip,0.0,0.0,0.0,2.0,2.0
64156,zzz_phillip_fulmer,0.0,0.0,0.0,1.0,1.0
64157,zzz_phillip_larkin,0.0,0.0,0.0,5.0,5.0
64158,zzz_phillippi,0.0,0.0,0.0,3.0,3.0
64159,zzz_phillips_academy,0.0,0.0,0.0,1.0,1.0
64160,zzz_phillips_petroleum,0.0,0.0,0.0,1.0,1.0
64161,zzz_philly,0.0,0.0,0.0,4.0,4.0
64162,zzz_philosopher,0.0,0.0,0.0,1.0,1.0
64163,zzz_phipps_plaza,0.0,0.0,0.0,1.0,1.0
64164,zzz_phish,0.0,0.0,0.0,1.0,1.0
64165,zzz_phoenix,0.0,0.0,0.0,154.0,154.0
64166,zzz_phoenix_coyotes,0.0,0.0,0.0,15.0,15.0
64167,zzz_phoenix_open,0.0,0.0,0.0,2.0,2.0
64168,zzz_phone_com,0.0,0.0,0.0,1.0,1.0
64169,zzz_photo_illustration,0.0,0.0,0.0,4.0,4.0
64170,zzz_photographer,0.0,0.0,0.0,1.0,1.0
64171,zzz_photoshop,0.0,0.0,0.0,1.0,1.0
64172,zzz_phyllis,0.0,0.0,0.0,1.0,1.0
64173,zzz_phyllis_grann,0.0,0.0,0.0,2.0,2.0
64174,zzz_physical,0.0,0.0,0.0,1.0,1.0
64175,zzz_physician,0.0,0.0,0.0,9.0,9.0
64176,zzz_physicist,0.0,0.0,0.0,3.0,3.0
64177,zzz_physiology,0.0,0.0,0.0,1.0,1.0
64178,zzz_picador,0.0,0.0,0.0,4.0,4.0
64179,zzz_picard,0.0,0.0,0.0,8.0,8.0
64180,zzz_picasso,0.0,0.0,0.0,24.0,24.0
64181,zzz_piccadilly,0.0,0.0,0.0,2.0,2.0
64182,zzz_picholine,0.0,0.0,0.0,1.0,1.0
64183,zzz_pickering,0.0,0.0,0.0,7.0,7.0
64184,zzz_picture,0.0,0.0,0.0,12.0,12.0
64185,zzz_picture_show,0.0,0.0,0.0,1.0,1.0
64186,zzz_pieces,0.0,0.0,0.0,2.0,2.0
64187,zzz_pied_piper,0.0,0.0,0.0,2.0,2.0
64188,zzz_piedmont,0.0,0.0,0.0,3.0,3.0
64189,zzz_pierce_brosnan,0.0,0.0,0.0,8.0,8.0
64190,zzz_pierre,0.0,0.0,0.0,1.0,1.0
64191,zzz_pierre_boulez,0.0,0.0,0.0,9.0,9.0
64192,zzz_pierre_cardin,0.0,0.0,0.0,1.0,1.0
64193,zzz_pierre_gauthier,0.0,0.0,0.0,1.0,1.0
64194,zzz_pierre_salinger,0.0,0.0,0.0,8.0,8.0
64195,zzz_pierre_turgeon,0.0,0.0,0.0,4.0,4.0
64196,zzz_pigeon,0.0,0.0,0.0,14.0,14.0
64197,zzz_pigeon_forge,0.0,0.0,0.0,2.0,2.0
64198,zzz_pikachu,0.0,0.0,0.0,2.0,2.0
64199,zzz_pilar,0.0,0.0,0.0,2.0,2.0
64200,zzz_pilates,0.0,0.0,0.0,1.0,1.0
